Year	Day	HourMin	Wind Spd	Wind Dir	Air_1	Air_2	Air P	Rad	Snow D_m	Wind Speed Max	Wind Dir Max	Dew	RH
2004	151	300	0	0	-1.865	-2.064	995	1.013	0.213	0	0.118	-2.085	99.9
2004	151	400	0	0	-1.645	-1.867	995	1.013	0.188	0	0.118	-1.936	99.9
2004	151	500	0	0	-1.721	-1.998	995	1.012	0.237	0	0.118	-1.977	99.9
2004	151	600	0	0	-1.836	-1.933	995	1.013	0.245	0	0.118	-2.047	99.9
2004	151	700	0	0	-1.884	-2.26	995	1.013	0.219	0	0.118	-2.094	99.8
2004	151	800	0	0	-1.645	-1.998	996	1.029	0.265	0	0.118	-1.949	99.9
2004	151	900	0	0	-1.587	-1.867	997	6.821	0.219	0	0.118	-1.94	99.9
2004	151	1000	0	0	-1.358	-1.572	997	48.94	0.272	0	0.118	-1.442	100
2004	151	1100	0	0	-1.558	-1.638	997	71.8	0.234	0	0.118	-1.58	100
2004	151	1200	0	0	-1.29	-1.212	998	110.5	0.217	0	0.118	-1.212	100
2004	151	1300	0	0	-1.003	-0.557	998	242.4	0.246	0	0.118	-0.459	100
2004	151	1400	0	0	-0.821	-0.557	998	361.6	0.29	0	0.118	-0.524	100
2004	151	1500	0	0	-1.002	-0.786	998	274.3	0.281	0	0.118	-0.819	99.8
2004	151	1600	0	0	-0.18	-0.393	999	225.2	0.314	0	359.9	-0.426	100
2004	151	1700	0	0	-2.686	-2.097	999	105.6	0.3	0	359.9	-2.055	99.3
2004	151	1800	0	0	-2.994	-3.276	1000	5.265	0.3	0	359.9	-3.362	99.3
2004	151	1900	0	0	-3.862	-4.062	1000	0.965	0.298	0	359.9	-4.297	98.5
2004	151	2000	0	0	-3.824	-4.324	1000	1.008	0.292	0	359.9	-4.502	98.5
2004	151	2100	0	0	-3.007	-3.374	1000	1.012	0.284	0	359.9	-3.473	99
2004	151	2200	0	0	-1.666	-2.162	998	1.012	0.251	0	359.9	-2.29	99.8
2004	151	2300	0	0	-2.087	-2.162	998	1.012	0.259	0	359.9	-2.126	99.8
2004	152	0	0	0	-4.125	-4.39	999	1.012	0.26	0	359.9	-4.683	98.2
2004	152	100	0	0	-4.077	-4.259	999	1.012	0.234	0	359.9	-4.603	98.3
2004	152	200	0	0	-4.61	-4.879	1000	1.012	0.217	0	359.9	-5.101	97.9
2004	152	300	0	0	-5.028	-5.304	1001	1.012	0.278	0	360	-5.608	97.6
2004	152	400	0	0	-5.428	-5.662	1002	1.012	0.276	0	359.9	-6.017	97.4
2004	152	500	0	0	-5.595	-5.891	1002	1.012	0.282	0	359.9	-6.25	97.3
2004	152	600	0	0	-5.889	-6.084	1003	1.012	0.214	0	359.9	-6.464	97.1
2004	152	700	0	0	-5.978	-6.279	1005	1.012	0.276	0	359.9	-6.731	97.1
2004	152	800	0	0	-5.978	-6.279	1006	1.026	0.286	0	359.9	-6.755	97.1
2004	152	900	0	0	-5.568	-5.918	1007	12.14	0.267	0	359.9	-6.312	97.3
2004	152	1000	0	0	-5.558	-5.951	1008	37	0.296	0	359.9	-6.297	97.2
2004	152	1100	0	0	-4.527	-4.018	1009	210.2	0.295	0	359.9	-4.256	98.1
2004	152	1200	0	0	-4.11	-3.297	1009	369.5	0.305	0	359.9	-3.559	98.3
2004	152	1300	0	0	-3.906	-3.958	1010	253.1	0.304	0	359.9	-4.229	98.1
2004	152	1400	0	0	-3.567	-3.829	1010	154.5	0.308	0	359.9	-4.009	98.4
2004	152	1500	0	0	-2.702	-2.716	1011	143.5	0.307	0	359.9	-2.779	99.2
2004	152	1600	0	0	-2.25	-2.555	1012	49.85	0.299	0	360	-2.679	99.3
2004	152	1700	0	0	-1.083	-1.343	1012	34.83	0.294	0	359.9	-1.54	100
2004	152	1800	0	0	-0.346	-0.721	1013	2.274	0.291	0	359.9	-0.754	100
2004	152	1900	0	0	-0.05	-0.459	1015	1.012	0.3	0	359.9	-0.491	100
2004	152	2000	0	0	0.792	-0.426	1014	1.01	0.278	0	359.9	-0.393	100
2004	152	2100	0	0	0.916	-0.164	1015	1.005	0.288	0	359.9	-0.196	100
2004	152	2200	0	0	0.841	0.459	1015	1.005	0.331	0	359.9	0.459	100
2004	152	2300	0	0	0.803	0.459	1016	1.003	0.308	0	359.9	0.492	100
2004	153	0	0	0	1.061	0.655	1015	1.004	0.266	0	359.9	0.689	100
2004	153	100	0	0	0.976	0.655	1016	0.998	0.296	0	359.9	0.623	100
2004	153	200	0	0	1.063	0.721	1016	0.975	0.253	0	359.9	0.689	100
2004	153	300	0	0	1.245	0.885	1016	0.981	0.216	0	359.9	0.853	100
2004	153	400	0	0	1.35	0.983	1016	0.968	0.243	0	359.9	0.918	100
2004	153	500	0	0	1.216	0.917	1016	0.963	0.219	0	359.9	0.787	100
2004	153	600	0	0	1.207	0.885	1016	0.921	0.215	0	359.9	0.918	100
2004	153	700	0	0	1.064	0.721	1016	0.934	0.175	0	359.9	0.754	100
2004	153	800	0	0	1.513	1.179	1017	0.944	0.187	0	359.9	1.181	100
2004	153	900	0	0	1.618	1.245	1017	4.755	0.168	0	359.9	1.213	100
2004	153	1000	0	0	1.534	1.179	1017	36.87	0.189	0	359.9	1.213	100
2004	153	1100	0	0	1.208	0.885	1017	62.09	0.157	0	359.9	0.885	100
2004	153	1200	0	0	1.104	0.721	1017	79.8	0.189	0	359.9	0.754	100
2004	153	1300	0	0	0.571	0.164	1017	60.74	0.164	0	359.9	0.164	100
2004	153	1400	0	0	0.587	0.197	1017	71	0.203	0	359.9	0.328	100
2004	153	1500	0	0	0.396	0.033	1016	53.45	0.165	0	359.9	0.099	100
2004	153	1600	0	0	0.214	-0.197	1016	25	0.164	0	359.9	-0.131	100
2004	153	1700	0	0	-0.063	-0.426	1016	10.59	0.24	0	359.9	-0.426	100
2004	153	1800	0	0	0.003	-0.295	1016	1.293	0.177	0	359.9	-0.36	100
2004	153	1900	0	0	0.232	-0.098	1017	1.037	0.184	0	359.9	-0.175	99.6
2004	153	2000	0	0	0.384	0	1017	1.04	0.219	0	359.9	0	99.9
2004	153	2100	0	0	0.289	-0.066	1017	1.025	0.204	0	359.9	-0.098	100
2004	153	2200	0.103	359.9	-0.046	-0.262	1017	1.034	0.193	8.15	359.9	-0.57	99.1
2004	153	2300	0.095	359.9	0.003	-0.262	1016	1	0.201	3.353	359.9	-0.759	97.4
2004	154	0	0	0	0.279	-0.098	1016	0.99	0.189	0	359.9	-1.197	94.1
2004	154	100	0.077	359.9	0.24	0.033	1016	0.95	0.192	3.212	359.9	-0.676	92.9
2004	154	200	1.13	359.9	0.183	-0.229	1015	0.979	0.191	76.2	359.9	-1.237	89.6
2004	154	300	4.394	359.9	-0.237	-0.557	1015	0.97	0.182	155.1	359.9	-1.974	88.7
2004	154	400	0.141	359.9	-1.069	-1.474	1015	0.987	0.153	3.071	359.9	-1.441	99.2
2004	154	500	0	0	-1.107	-1.605	1015	0.997	0.153	0	359.9	-1.631	99.5
2004	154	600	0	0	-1.146	-1.441	1014	1.002	0.163	0	359.9	-1.531	99.5
2004	154	700	0.013	359.9	-0.802	-1.147	1013	1.008	-1	3.071	359.9	-1.212	100
2004	154	800	0.009	359.9	-0.363	-0.819	1013	1.008	-1	3.071	359.9	-0.95	100
2004	154	900	0.017	359.9	-0.076	-0.459	1013	1.956	-1	3.071	359.9	-0.459	100
2004	154	1000	0.405	359.9	0.669	0.36	1013	12.4	0.209	10.83	359.9	0.328	100
2004	154	1100	0.115	359.9	0.011	-0.328	1014	25.76	0.233	8.22	359.9	-0.393	100
2004	154	1200	0	0	0.068	-0.328	1015	77.6	0.243	0	359.9	-0.303	98.8
2004	154	1300	0	0	0.202	-0.164	1015	196	0.248	0	359.9	-0.885	95.3
2004	154	1400	0	0	-0.484	-0.753	1015	130	0.254	0	359.9	-0.858	98.1
2004	154	1500	0	0	-0.628	-0.885	1015	157.8	0.239	0	359.9	-0.92	99.8
2004	154	1600	0	0	-1.43	-1.802	1015	76.3	0.226	0	359.9	-1.901	100
2004	154	1700	0	0	-1.813	-2.162	1015	38.45	0.204	0	359.9	-2.196	100
2004	154	1800	0	0	-2.61	-2.85	1015	2.731	0.195	0	359.9	-3.252	97.7
2004	154	1900	0	0	-3.062	-3.473	1015	0.996	0.19	0	359.9	-3.418	99.8
2004	154	2000	0	0	-3.497	-3.702	1015	1.011	0.186	0	359.9	-4.719	92.2
2004	154	2100	0	0	-3.276	-3.473	1015	1.012	0.193	0	359.9	-5.901	83.1
2004	154	2200	0	0	-3.576	-3.865	1015	1.012	0.183	0	359.9	-5.325	90.9
2004	154	2300	0	0	-4.03	-4.387	1015	1.012	0.201	0	359.9	-5.54	78
2004	155	0	0	0	-3.857	-4.221	1015	1.012	0.222	0	360	-4.966	96.3
2004	155	100	0	0	-3.77	-4.123	1014	1.012	0.234	0	360	-4.355	99
2004	155	200	0	0	-3.26	-3.664	1015	1.012	0.23	0	360	-3.756	99.1
2004	155	300	0	0	-2.808	-3.206	1014	1.012	0.219	0	359.9	-3.401	99.3
2004	155	400	0	0	-3.048	-3.271	1014	1.012	0.223	0	360	-3.388	99.3
2004	155	500	0	0	-2.453	-2.813	1013	1.012	0.229	0	360	-2.954	99.5
2004	155	600	0	0	-2.069	-2.485	1012	1.012	0.242	0	360	-2.476	99.8
2004	155	700	0	0	-1.963	-2.292	1012	1.012	-1	0	360	-2.215	100
2004	155	800	0	0	-1.312	-1.704	1011	1.012	-1	0	359.9	-1.639	100
2004	155	900	0	0	-1.034	-1.343	1011	3.996	-1	0	359.9	-1.442	100
2004	155	1000	0	0	-0.537	-1.048	1011	18.14	-1	0	359.9	-1.081	100
2004	155	1100	0	0	-0.431	-0.721	1011	47.89	-1	0	359.9	-0.622	100
2004	155	1200	0	0	1.059	0.786	1011	59.29	0.367	0	359.9	0.82	100
2004	155	1300	0	0	1.003	0.655	1011	52.25	0.327	0	354.8	0.722	100
2004	155	1400	0	0	0.975	0.622	1010	41.72	0.444	0	354.9	0.525	100
2004	155	1500	0	0	1.062	0.753	1010	44.34	0.444	0	354.9	0.787	100
2004	155	1600	0	0	1.064	0.688	1010	26.94	0.429	0	355	0.754	100
2004	155	1700	0	0	1.35	0.983	1009	8.74	0.421	0	355	0.984	100
2004	155	1800	0	0	1.417	0.983	1009	1.392	0.291	0	355	0.853	100
2004	155	1900	0	0	1.38	0.983	1008	0.852	0.368	0	355	0.918	100
2004	155	2000	0	0	1.235	0.917	1008	0.807	0.37	0	355.1	0.951	100
2004	155	2100	0	0	0.921	0.59	1008	0.839	0.348	0	355.5	0.558	100
2004	155	2200	0	0	0.873	0.491	1008	0.9	0.283	0	5.543	0.492	100
2004	155	2300	0	0	0.777	0.328	1008	0.921	0.295	0	5.779	0.459	100
2004	156	0	0	0	0.662	0.295	1008	0.787	0.284	0	38.57	0.263	100
2004	156	100	0	0	1.006	0.655	1006	0.817	-1	0	38.57	0.722	100
2004	156	200	0	0	1.149	0.753	1005	0.825	-1	0	38.57	0.754	100
2004	156	300	0	0	1.072	0.753	1004	0.8	-1	0	38.57	0.656	100
2004	156	400	0	0	0.892	0.655	1003	0.847	-3.679	0	38.57	0.59	100
2004	156	500	0	0	0.539	0.197	1002	0.825	-1	0	38.57	0.132	100
2004	156	600	0	0	0.872	0.459	1001	0.877	-1	0	38.57	0.459	100
2004	156	700	0	0	0.671	0.393	1000	0.873	-1	0	38.57	0.328	100
2004	156	800	0	0	0.633	0.328	999	0.887	-1	0	38.57	0.328	100
2004	156	900	0	0	-0.073	-0.459	998	1.746	-1	0	38.57	-0.459	100
2004	156	1000	0	0	-0.131	-0.491	999	18.1	-1	0	38.57	-0.557	100
2004	156	1100	0.013	38.57	-1.028	-1.441	999	18.87	-1	3.071	38.57	-1.409	100
2004	156	1200	0	0	-2.073	-2.359	999	43.51	-1	0	38.57	-2.36	100
2004	156	1300	0	0	-2.294	-2.654	999	113.6	-1	0	38.57	-2.72	100
2004	156	1400	0	0	-3.264	-3.669	999	116.3	-1	0	38.57	-3.675	99.5
2004	156	1500	0	0	-3.95	-4.292	999	108.8	-1	0	38.57	-4.41	98.7
2004	156	1600	0	0	-4.221	-4.521	999	91.6	-1	0	38.57	-4.847	98.5
2004	156	1700	0	0	-4.725	-5.176	1000	30.74	-1	0	38.57	-5.461	97.9
2004	156	1800	0	0	-5.28	-5.731	1001	2.613	-1	0	38.57	-6.008	97.9
2004	156	1900	0	0	-5.868	-6.285	1001	1.012	-1	0	38.57	-6.679	97.3
2004	156	2000	0	0	-5.536	-5.955	1001	1.012	-1	0	38.57	-6.219	97.7
2004	156	2100	0	0	-5.566	-5.954	1000	1.012	-1	0	38.57	-6.332	97.5
2004	156	2200	0	0	-5.216	-5.624	1001	1.012	-1	0	38.57	-5.899	97.8
2004	156	2300	0	0	-5.255	-5.689	1002	1.012	-1	0	38.58	-6.013	97.8
2004	157	0	0	0	-5.86	-6.246	1001	1.012	-1	0	38.58	-6.65	97.4
2004	157	100	0	0	-6.037	-6.41	1001	1.012	-1	0	38.58	-6.792	97.4
2004	157	200	0	0	-6.53	-6.934	1001	1.012	-1	0	38.58	-7.34	96.7
2004	157	300	0	0	-6.117	-6.541	1000	1.012	-1	0	38.58	-6.899	97.2
2004	157	400	0	0	-5.745	-6.115	1000	1.01	-1	0	38.58	-6.426	97.4
2004	157	500	0	0	-5.725	-6.082	1001	1.012	-1	0	38.58	-6.406	97.5
2004	157	600	0	0	-5.853	-6.181	1001	1.012	-1	0	38.58	-6.495	97.4
2004	157	700	0	0	-7.06	-7.36	1002	1.012	-1	0	38.58	-7.85	96.6
2004	157	800	0	0	-7.64	-7.98	1003	1.012	-1	0	38.58	-8.47	96.1
2004	157	900	0	0	-7.68	-7.88	1003	6.984	-1	0	38.58	-8.44	96
2004	157	1000	0	0	-7.67	-7.95	1004	30.47	-1	0	38.58	-8.45	96.3
2004	157	1100	0	0	-7.6	-7.66	1005	175.8	-1	0	38.58	-8.18	96.3
2004	157	1200	0	0	-6.789	-6.246	1005	376.2	-1	0	38.58	-6.678	96.9
2004	157	1300	0	0	-6.384	-6.541	1005	439	-1	0	38.58	-7.13	96.5
2004	157	1400	0	0	-6.797	-6.476	1005	416.3	-1	0	38.58	-7.01	96.6
2004	157	1500	0	0	-6.667	-7.03	1005	223.4	0.778	0	38.58	-7.45	96.4
2004	157	1600	0	0	-7.06	-7.43	1005	134.2	0.821	0	38.58	-7.9	96.2
2004	157	1700	0	0	-7.21	-7.66	1005	44.13	0.763	0	38.58	-8.2	96.2
2004	157	1800	0	0	-6.728	-7.23	1004	2.077	0.836	0	38.58	-7.61	96.8
2004	157	1900	0	0	-6.344	-6.705	1004	1.01	0.929	0	38.58	-7.08	97.1
2004	157	2000	0	0	-5.6	-6.017	1003	1.008	-1	0	38.58	-6.388	97.5
2004	157	2100	0	0	-5.025	-5.46	1003	1.009	-1	0	38.58	-5.71	97.9
2004	157	2200	0	0	-5.151	-5.492	1002	1.012	-1	0	38.58	-5.752	97.7
2004	157	2300	0	0	-5.501	-5.853	1003	1.012	-1	0	38.58	-6.266	97.5
2004	158	0	0	0	-6.284	-6.639	1003	1.012	-1	0	38.58	-7.01	96.9
2004	158	100	0	0	-7.55	-7.88	1005	1.012	0.827	0	38.58	-8.49	95.6
2004	158	200	0	0	-7.99	-8.41	1005	1.011	0.767	0	38.58	-9.04	94.8
2004	158	300	0	0	-7.96	-8.41	1005	0.998	0.741	0	38.58	-9.11	95.2
2004	158	400	0	0	-7.74	-8.25	1006	0.947	0.79	0	38.58	-9.22	93.6
2004	158	500	0	0	-7.71	-8.15	1007	0.908	0.789	0	38.58	-9.37	90.7
2004	158	600	0	0	-7.36	-7.72	1007	0.737	0.787	0	38.58	-9.17	88.4
2004	158	700	0	0	-6.94	-7.36	1007	0.7	0.804	0	38.58	-8.57	91.6
2004	158	800	0	0	-6.811	-7.16	1008	0.775	0.796	0	38.58	-8.32	92.3
2004	158	900	0	0	-6.308	-6.541	1009	12.66	0.757	0	38.58	-8.13	88.5
2004	158	1000	0	0	-5.788	-6.115	1010	58.35	0.766	0	38.58	-7.86	86.8
2004	158	1100	0	0	-5.25	-5.361	1010	195.4	0.785	0	38.58	-6.987	87.9
2004	158	1200	0	0	-4.822	-4.804	1010	345.9	0.798	0	38.58	-6.963	84.8
2004	158	1300	0	0	-4.772	-4.935	1010	410.1	0.719	0	38.7	-7.27	83
2004	158	1400	0	0	-4.479	-4.411	1011	449.7	0.68	0	38.7	-6.957	81.9
2004	158	1500	0	0	-4.285	-4.182	1011	431.8	0.681	0	38.7	-6.963	81
2004	158	1600	0	0	-4.303	-4.445	1012	271.2	0.71	0	38.58	-7.85	79
2004	158	1700	0	0	-4.496	-4.839	1012	117.5	0.604	0	38.58	-7.38	82.9
2004	158	1800	0	0	-4.749	-5.067	1013	11.01	0.508	0	38.58	-6.901	87.2
2004	158	1900	0	0	-4.963	-5.394	1013	1.012	0.513	0	38.58	-6.66	89.7
2004	158	2000	0	0	-5.178	-5.591	1013	1.002	0.45	0	38.58	-7.52	88.5
2004	158	2100	0	0	-5.207	-5.591	1014	0.992	0.435	0	38.58	-7.14	87.7
2004	158	2200	0	0	-5.14	-5.525	1015	0.986	0.34	0	38.58	-7.35	83.7
2004	158	2300	0	0	-5.053	-5.361	1014	0.983	0.365	0	38.58	-7.84	83.3
2004	159	0	0	0	-4.094	-4.477	1014	0.944	0.343	0	38.58	-9.03	73.9
2004	159	100	0	0	-3.775	-4.182	1015	0.934	0.371	0	38.58	-8.38	71.1
2004	159	200	0	0	-3.178	-3.526	1015	0.933	0.345	0	38.58	-7.19	73.8
2004	159	300	0	0	-2.486	-2.904	1015	0.948	0.344	0	38.58	-7.31	72.6
2004	159	400	0	0	-2.849	-3.198	1016	0.945	0.355	0	38.58	-6.783	75.9
2004	159	500	0	0	-2.35	-2.707	1017	0.963	0.351	0	38.58	-6.674	73.6
2004	159	600	0	0	-2.139	-2.511	1016	0.981	0.367	0	38.58	-6.793	74.2
2004	159	700	0	0	-1.765	-2.055	1017	0.983	0.361	0	38.58	-7.88	66.1
2004	159	800	0	0	-1.554	-1.794	1018	1.001	0.359	0	38.57	-8.42	64.2
2004	159	900	0	0	-1.41	-1.664	1018	7.34	0.34	0	38.57	-8.98	54.85
2004	159	1000	0	0	-0.464	-0.911	1018	20.78	0.344	0	38.57	-11.46	50.68
2004	159	1100	0	0	-0.673	-0.912	1019	191.9	0.346	0	38.57	-11.56	42.44
2004	159	1200	0	0	-0.347	-0.621	1019	360.5	0.347	0	38.81	-11.41	46.95
2004	159	1300	0	0	0.37	0	1019	425.5	0.325	0	38.57	-10.35	47.43
2004	159	1400	0	0	-0.488	-0.59	1019	429	0.359	0	38.57	-10.78	44.45
2004	159	1500	0	0	0.029	0	1019	371	0.365	0	38.68	-11.27	44.17
2004	159	1600	0	0	0.506	0.262	1019	261.6	0.363	0	38.68	-8.35	52.31
2004	159	1700	0	0	-0.276	-0.328	1019	120.8	0.363	0	38.68	-8.36	53.71
2004	159	1800	0	0	-0.018	-0.36	1020	6.117	0.365	0	38.8	-8.44	54.52
2004	159	1900	0	0	1.003	0.655	1020	0.992	0.358	0	38.92	-8.32	49.24
2004	159	2000	0	0	1.738	1.409	1021	1.007	0.361	0	38.92	-9.71	42.62
2004	159	2100	0	0	2.35	2.064	1021	1.003	0.36	0	38.92	-9.77	39.91
2004	159	2200	0	0	2.399	2.031	1021	0.986	0.364	0	38.92	-10.2	39.65
2004	159	2300	0	0	1.72	1.409	1021	0.975	0.358	0	38.92	-10.1	41.97
2004	160	0	0	0	1.873	1.605	1021	0.991	0.361	0	38.92	-12.34	35.58
2004	160	100	0	0	1.691	1.507	1021	0.982	0.361	0	38.92	-14.65	30.3
2004	160	200	0	0	1.957	1.769	1021	1.01	0.352	0	38.92	-20.56	15.14
2004	160	300	0	0	2.282	2.031	1021	1.01	0.358	0	38.92	-27.38	8.53
2004	160	400	0	0	2.272	1.998	1021	1.013	0.358	0	38.92	-28.86	7.68
2004	160	500	0	0	2.589	2.162	1021	1.007	0.359	0	38.92	-27.62	9.22
2004	160	600	0	0	2.197	1.835	1021	1.006	0.357	0	38.92	-24.41	12.52
2004	160	700	0	0	2.704	2.293	1021	1.005	0.357	0	38.92	-23.41	14.37
2004	160	800	0	0	1.833	1.54	1021	1.028	0.356	0	38.92	-20.68	16.91
2004	160	900	0	0	1.375	1.114	1022	7.5	0.352	0	38.92	-20.84	17.67
2004	160	1000	0	0	1.49	1.278	1022	19.96	0.354	0	38.92	-20.12	17.43
2004	160	1100	0	0	2.666	2.817	1022	222.2	0.357	0	38.92	-22.97	13.67
2004	160	1200	0	0	2.706	2.654	1022	385	0.355	0	38.8	-20.67	16.19
2004	160	1300	0	0	2.433	2.129	1022	448.2	0.356	0	38.92	-15.73	23.81
2004	160	1400	0	0	1.939	2.162	1022	439.1	0.358	0	38.92	-16.54	23.64
2004	160	1500	0	0	1.883	1.802	1022	378.4	0.356	0	38.92	-14.82	28.38
2004	160	1600	0	0	2.36	1.933	1022	270.5	0.354	0	38.92	-14.06	30.9
2004	160	1700	0	0	1.747	1.605	1022	129.1	0.359	0	38.92	-17.84	23.45
2004	160	1800	0	0	1.048	1.016	1022	6.113	0.361	0	38.92	-17.22	24.08
2004	160	1900	0	0	1.732	1.474	1022	0.901	0.36	0	38.92	-18.98	20.2
2004	160	2000	0	0	1.462	1.31	1022	0.962	0.359	0	38.92	-19.08	20.88
2004	160	2100	0	0	1.319	1.212	1022	0.999	0.359	0	38.92	-18.31	22.13
2004	160	2200	0	0	0.124	0.098	1022	1.005	0.359	0	38.92	-15.95	27.14
2004	160	2300	0	0	-1.691	-1.736	1022	0.995	0.36	0	38.92	-11.85	43.47
2004	161	0	0	0	-1.157	-1.245	1022	1.011	0.358	0	38.92	-14.32	36.56
2004	161	100	0	0	-1.626	-1.638	1022	1.012	0.358	0	38.92	-13.76	39.69
2004	161	200	0	0	-0.165	-0.491	1022	1.012	0.355	0	38.92	-10.91	45.29
2004	161	300	0	0	0.102	-0.131	1023	1.012	0.357	0	38.92	-5.987	65.05
2004	161	400	0	0	0.159	-0.197	1023	1.012	0.358	0	38.92	-5.009	71
2004	161	500	0	0	-0.221	-0.524	1023	1.012	0.357	0	38.92	-3.02	82.7
2004	161	600	0	0	-0.259	-0.524	1023	0.999	0.358	0	38.92	-3.003	83.5
2004	161	700	0	0	-0.659	-1.016	1023	0.984	0.356	0	38.92	-2.666	85.4
2004	161	800	0	0	-1.185	-1.441	1023	0.964	0.357	0	38.92	-1.613	99.4
2004	161	900	0	0	-0.984	-1.31	1024	6.789	0.357	0	38.92	-1.245	100
2004	161	1000	0	0	-0.678	-1.016	1024	28.25	0.357	0	38.92	-1.049	100
2004	161	1100	0	0	-0.487	-0.852	1024	67.18	0.361	0	38.92	-0.786	100
2004	161	1200	0	0	-0.342	-0.688	1024	103.8	0.362	0	38.92	-0.754	100
2004	161	1300	0	0	-0.104	-0.426	1024	166.9	0.361	0	38.92	-0.38	99.9
2004	161	1400	0	0	-0.121	-0.557	1024	142	0.356	0	38.92	-0.491	100
2004	161	1500	0	0	-0.148	-0.524	1023	130.2	0.353	0	38.92	-0.491	100
2004	161	1600	0	0	-0.197	-0.491	1023	111.1	0.358	0	38.92	-0.557	100
2004	161	1700	0	0	-0.186	-0.459	1024	27.7	0.357	0	38.92	-0.59	100
2004	161	1800	0	0	-0.389	-0.655	1024	1.638	0.355	0	38.92	-0.688	100
2004	161	1900	0	0	-0.331	-0.688	1024	0.877	0.345	0	38.92	-0.59	100
2004	161	2000	0	0	-0.094	-0.459	1025	0.84	0.298	0	38.92	-0.393	100
2004	161	2100	0	0	-0.082	-0.459	1024	0.831	0.339	0	38.92	-0.491	100
2004	161	2200	0	0	0.412	-0.066	1025	0.899	0.357	0	38.92	-0.098	100
2004	161	2300	0	0	0.881	0.524	1025	0.885	0.342	0	38.92	0.558	100
2004	162	0	0	0	0.919	0.622	1025	0.841	0.36	0	38.92	0.558	100
2004	162	100	0	0	0.94	0.557	1025	0.804	0.348	0	38.92	0.656	100
2004	162	200	0	0	0.759	0.426	1025	0.699	0.363	0	38.92	0.459	100
2004	162	300	0	0	0.827	0.426	1025	0.737	0.363	0	38.92	0.427	100
2004	162	400	0	0	0.692	0.328	1025	0.73	0.321	0	38.92	0.361	100
2004	162	500	0	0	0.597	0.197	1025	0.728	0.318	0	38.92	0.164	100
2004	162	600	0	0	0.596	0.229	1025	0.723	0.301	0	38.92	0.263	100
2004	162	700	0	0	0.855	0.459	1025	0.693	0.32	0	38.92	0.558	100
2004	162	800	0	0	0.319	0.033	1025	0.738	0.33	0	38.92	0.099	100
2004	162	900	0	0	0.262	-0.033	1026	5.143	0.325	0	38.92	0	100
2004	162	1000	0	0	0.758	0.491	1026	67.23	0.331	0	38.92	0.427	100
2004	162	1100	0	0	0.767	0.459	1026	166.7	0.349	0	38.92	0.459	100
2004	162	1200	0	0	0.838	0.655	1026	320.4	0.351	0	38.92	0.359	98.1
2004	162	1300	0	0	1.298	1.179	1025	369.5	0.351	0	38.92	0.139	92.6
2004	162	1400	0	0	1.338	1.147	1025	375.5	0.349	0	38.92	0.233	91.6
2004	162	1400	0	0	1.377	1.31	1025	329.2	0.349	0	38.92	0.332	93.1
2004	162	1500	0	0	1.167	1.114	1025	192.8	0.351	0	38.92	0.15	93.8
2004	162	1600	0	0	1.348	2.064	1026	141.5	0.346	0	38.92	-0.212	86.8
2004	162	1700	0	0	0.126	0.229	1026	89.4	0.351	0	38.92	-1.279	86.9
2004	162	1800	0	0	-0.307	-0.131	1026	3.04	0.349	0	38.92	-3.71	75.8
2004	162	1900	0	0	1.608	1.54	1026	0.774	0.35	0	38.92	-10.34	40.13
2004	162	2000	0	0	0.879	0.917	1026	0.893	0.347	0	38.92	-10.11	44.65
2004	162	2100	0	0	0.802	1.343	1026	0.948	0.339	0	38.92	-10.12	40.31
2004	162	2200	0	0	1.536	1.769	1026	0.981	0.344	0	38.92	-12.75	32.74
2004	162	2300	0	0	0.753	0.885	1026	0.998	0.346	0	38.92	-11.83	37.64
2004	163	0	0	0	-0.164	0.066	1026	1.008	0.347	0	38.92	-8.03	54.33
2004	163	100	0	0	0.217	0.328	1026	1.008	0.346	0	38.92	-8.34	45.56
2004	163	200	0	0	0.293	0.197	1026	1.011	0.349	0	38.92	-8.64	50.8
2004	163	300	0	0	-0.337	-0.458	1027	1.011	0.346	0	38.92	-6.366	61.98
2004	163	400	0	0	-0.262	-0.36	1026	1.012	0.344	0	38.92	-6.499	63.12
2004	163	500	0	0	-0.596	-0.622	1027	1.012	0.343	0	38.92	-5.817	67.72
2004	163	600	0	0	-0.911	-0.72	1027	1.012	0.344	0	38.92	-6.662	63.79
2004	163	700	0	0	-0.214	-0.291	1027	1.012	0.342	0	38.92	-6.131	56.98
2004	163	800	0	0	0.244	-0.062	1027	1.014	0.344	0	38.92	-7.3	63.81
2004	163	900	0	0	1.007	0.987	1027	6.311	0.339	0	38.92	-4.531	66.34
2004	163	1000	0	0	1.122	1.051	1028	16.38	0.336	0	38.92	-2.43	77.7
2004	163	1100	0	0	1.763	1.31	1028	206.8	0.335	0	38.92	-1.546	81.1
2004	163	1200	0	0	1.93	1.835	1028	389.6	0.339	0	38.92	-1.417	79.8
2004	163	1300	0	0	1.733	1.212	1028	437.4	0.33	0	38.92	-0.565	86.7
2004	163	1400	0	0	1.516	1.376	1027	430.9	0.335	0	38.92	-0.248	89.3
2004	163	1500	0	0	1.155	1.114	1027	355.4	0.337	0	38.92	-0.146	92
2004	163	1600	0	0	-0.077	-0.426	1028	152.1	0.343	0	38.92	-0.55	98.7
2004	163	1700	0	0	-0.345	-0.721	1028	25.65	0.347	0	38.92	-0.721	100
